unit,Term,Adjusted P-value,Overlap,overlap_ratio,Odds Ratio,Combined Score,Genes,n_high,fraction_high
454,Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407),0.00025519237982351764,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,APP;SMAD3;HBB;ESR1;TLR4,4062,0.050002461962676645
454,B Cell Differentiation (GO:0030183),0.0002755697519382022,6/53,0.11320754716981132,12.998245229216934,144.90663187900708,ADGRG3;HDAC5;CD79A;CLCF1;FLT3LG;MS4A1,4062,0.050002461962676645
454,Positive Regulation of Chemokine Production (GO:0032722),0.0003016537103112566,6/54,0.1111111111111111,12.72680412371134,140.48713948343524,APP;IL33;IL7;TNFSF4;WNT5A;TLR4,4062,0.050002461962676645
454,Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425),0.0003295755893859876,6/55,0.10909090909090909,12.466442247001892,136.27645857990532,EGF;CYP1B1;PTK6;VHL;CSHL1;IL7R,4062,0.050002461962676645
454,Positive Regulation of Leukocyte Chemotaxis (GO:0002690),0.0003594200464411901,6/56,0.10714285714285714,12.216494845360824,132.26100624841683,APP;VEGFB;VEGFC;VEGFD;GAS6;CMKLR1,4062,0.050002461962676645
454,Positive Regulation of Glial Cell Differentiation (GO:0045687),0.0003705468618373968,4/17,0.23529411764705882,31.06279434850864,334.7923648041761,BMP2;CLCF1;CXCR4;TNFRSF1B,4062,0.050002461962676645
454,Negative Regulation of Response to Stimulus (GO:0048585),0.0003844089545424236,6/57,0.10526315789473684,11.97634930260764,128.42832253074832,ERBB3;IGFBP3;NR1H2;APOA1;NR1H3;VHL,4062,0.050002461962676645
454,Regulation of Interleukin-17 Production (GO:0032660),0.0004108092355421032,5/35,0.14285714285714285,16.897435897435898,179.61044178472525,DDIT3;TNFSF4;NR1H4;TLR4;VSIR,4062,0.050002461962676645
454,Positive Regulation of Macromolecule Metabolic Process (GO:0010604),0.0004108092355421032,5/35,0.14285714285714285,16.897435897435898,179.61044178472525,APP;RAMP3;NR1H2;NR1H3;WNT7A,4062,0.050002461962676645
454,Positive Regulation of Mitotic Nuclear Division (GO:0045840),0.0004108092355421032,5/35,0.14285714285714285,16.897435897435898,179.61044178472525,IL1A;RGCC;EGF;IGF2;INS,4062,0.050002461962676645
454,ERBB Signaling Pathway (GO:0038127),0.0004108092355421032,6/58,0.10344827586206896,11.745440126883423,124.76695832755246,PIGR;ERBB3;EGF;NRG1;PTK6;SOX9,4062,0.050002461962676645
454,Regulation of Steroid Biosynthetic Process (GO:0050810),0.0004448911382894302,4/18,0.2222222222222222,28.84256559766764,303.8404891137544,CHGA;BMP2;NR1H4;BMP5,4062,0.050002461962676645
470,Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259),8.756267089871185e-08,9/47,0.19148936170212766,24.50509782309176,512.7141737733722,TSLP;IFNB1;STAT6;PTK6;TYK2;JAK2;FGFR3;CCR2;TNFRSF1A,4062,0.050002461962676645
470,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),3.0191791664877573e-07,9/55,0.16363636363636364,20.235146824493512,393.6007286626139,TSLP;IFNB1;STAT6;TYK2;JAK2;IL6ST;FGFR3;CCR2;TNFRSF1A,4062,0.050002461962676645
470,Interferon-Mediated Signaling Pathway (GO:0140888),3.0191791664877573e-07,9/55,0.16363636363636364,20.235146824493512,393.6007286626139,IFITM3;HDAC4;IFITM1;IFNGR1;IFNB1;IFNGR2;TYK2;JAK2;IFNL3,4062,0.050002461962676645
470,Positive Regulation of Alpha-Beta T Cell Proliferation (GO:0046641),3.49881885898637e-07,6/15,0.4,68.01030927835052,1310.0878886918515,CD81;IL18;XCL1;TYK2;JAK2;TGFBR2,4062,0.050002461962676645
470,Regulation of Viral Genome Replication (GO:0045069),1.370295198158128e-06,9/66,0.13636363636363635,16.32102507577845,290.26230553359085,IFITM3;IFIH1;BST2;IFITM1;SLPI;IFNB1;CD28;IFIT1;IFNL3,4062,0.050002461962676645
470,Negative Regulation of Viral Genome Replication (GO:0045071),1.5759875632181496e-06,8/48,0.16666666666666666,20.58333333333333,361.7667929621448,IFITM3;IFIH1;BST2;IFITM1;SLPI;IFNB1;IFIT1;IFNL3,4062,0.050002461962676645
470,Extrinsic Apoptotic Signaling Pathway (GO:0097191),1.6197010555660764e-06,9/68,0.1323529411764706,15.76617268613009,276.15342747426,SMAD4;TGFB2;BAG3;FASN;ITGAV;CFLAR;JAK2;FGFR3;TNFRSF1A,4062,0.050002461962676645
470,Regulation of miRNA Transcription (GO:1902893),1.6238423666240988e-05,8/66,0.12121212121212122,14.182471264367816,212.8339025491534,TGFB2;RARA;TWIST1;FOS;PPARA;ETS1;POU5F1;PPARD,4062,0.050002461962676645
470,Negative Regulation of Viral Process (GO:0048525),1.6238423666240988e-05,8/66,0.12121212121212122,14.182471264367816,212.8339025491534,IFITM3;IFIH1;BST2;IFITM1;SLPI;IFNB1;IFIT1;IFNL3,4062,0.050002461962676645
470,Negative Regulation of Type 2 Immune Response (GO:0002829),1.7106678074134773e-05,4/7,0.5714285714285714,134.6734693877551,2009.18359177183,IFNB1;TBX21;CCR2;IL27RA,4062,0.050002461962676645
470,Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),2.5011253974161375e-05,7/49,0.14285714285714285,17.06217616580311,246.1778312950879,COL1A1;SMAD4;TGFB2;SNAI1;TWIST1;CTNNB1;TGFBR2,4062,0.050002461962676645
470,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),2.5011253974161375e-05,7/49,0.14285714285714285,17.06217616580311,246.1778312950879,XBP1;IGFBP5;HDAC1;MMP2;IL18;AKT1;THBS1,4062,0.050002461962676645
470,Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),2.65584049706935e-05,8/72,0.1111111111111111,12.848958333333334,184.0459923030108,GSTP1;AKT1;ITGAV;BRCA1;CFLAR;THBS1;HSPA1B;ICAM1,4062,0.050002461962676645
470,Positive Regulation of Lymphocyte Proliferation (GO:0050671),4.200145141620948e-05,8/77,0.1038961038961039,11.914855072463768,164.45204250576472,CD40LG;CD81;GPR183;IL18;CD28;TYK2;JAK2;IL6ST,4062,0.050002461962676645
470,Cellular Response to Type III Interferon (GO:0071358),7.172852855334385e-05,4/10,0.4,67.3265306122449,885.3932781130271,IFNGR1;IFNGR2;TYK2;IFNL3,4062,0.050002461962676645
470,Type II Interferon-Mediated Signaling Pathway (GO:0060333),7.172852855334385e-05,4/10,0.4,67.3265306122449,885.3932781130271,IFNGR1;IFNGR2;TYK2;JAK2,4062,0.050002461962676645
470,Type III Interferon-Mediated Signaling Pathway (GO:0038196),7.172852855334385e-05,4/10,0.4,67.3265306122449,885.3932781130271,IFNGR1;IFNGR2;TYK2;IFNL3,4062,0.050002461962676645
470,Response to Reactive Oxygen Species (GO:0000302),7.64237907368276e-05,7/60,0.11666666666666667,13.513442174210578,175.91748523818214,GSTP1;MMP3;FYN;ATM;FOS;HBA1;SOD1,4062,0.050002461962676645
470,Negative Regulation of Myotube Differentiation (GO:0010832),0.0001009190048313642,4/11,0.36363636363636365,57.70553935860058,733.2413213987782,HDAC4;HDAC5;XBP1;HDAC1,4062,0.050002461962676645
470,Positive Regulation of Receptor Signaling Pathway via STAT (GO:1904894),0.00011177206906422014,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,TSLP;CYP1B1;PTK6;TYK2;JAK2;IL7R,4062,0.050002461962676645
470,Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.00011293316934427988,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,ACVR1;CD40LG;GSTP1;ITGAV;LTB;CFLAR;THBS1,4062,0.050002461962676645
470,Cellular Response to Virus (GO:0098586),0.00011293316934427988,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,IFIH1;IFNGR1;IFNB1;IFNGR2;TYK2;JAK2;IFNL3,4062,0.050002461962676645
470,Positive Regulation of T Cell Proliferation (GO:0042102),0.00011293316934427988,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,CD40LG;IL18;CD28;TYK2;JAK2;IL6ST;CCR2,4062,0.050002461962676645
470,Cellular Response to Type I Interferon (GO:0071357),0.00012056839040121834,6/43,0.13953488372093023,16.5196433546949,204.6962509645269,HDAC4;IFITM3;IFITM1;IFNB1;TYK2;IFIT1,4062,0.050002461962676645
470,Negative Regulation of miRNA Transcription (GO:1902894),0.00012284255963529157,5/25,0.2,25.35897435897436,313.3915485176811,RARA;TWIST1;PPARA;POU5F1;PPARD,4062,0.050002461962676645
470,Regulation of Interleukin-10 Production (GO:0032653),0.00016833757504444016,6/46,0.13043478260869565,15.278350515463918,183.1344786743041,CD40LG;TSLP;CD28;XCL1;THBS1;FOXP3,4062,0.050002461962676645
470,Negative Regulation of miRNA Metabolic Process (GO:2000629),0.00016833757504444016,5/27,0.18518518518518517,23.05128205128205,275.60325810758144,RARA;TWIST1;PPARA;POU5F1;PPARD,4062,0.050002461962676645
470,Cardiac Left Ventricle Morphogenesis (GO:0003214),0.00016833757504444016,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,SMAD4;FOXF1;RBPJ;TGFBR2,4062,0.050002461962676645
470,Response to UV-A (GO:0070141),0.00016833757504444016,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,CCND1;MMP1;MMP2;MMP3,4062,0.050002461962676645
470,Positive Regulation of Type 2 Immune Response (GO:0002830),0.00016833757504444016,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,CD81;IL18;RARA;XCL1,4062,0.050002461962676645
470,Regulation of Endothelial Cell Apoptotic Process (GO:2000351),0.00018201388604677585,6/47,0.1276595744680851,14.904953482524515,176.74686266062798,CDH5;IL11;XBP1;CD40LG;THBS1;ICAM1,4062,0.050002461962676645
470,Regulation of Vascular Endothelial Growth Factor Production (GO:0010574),0.0002358941636936436,5/29,0.1724137931034483,21.128205128205128,244.79950290336265,CXCL17;CYP1B1;BRCA1;IL6ST;CCR2,4062,0.050002461962676645
470,Positive Regulation of NK T Cell Proliferation (GO:0051142),0.0002433775651527153,3/5,0.6,150.746192893401,1740.0227480112785,IL18;TYK2;JAK2,4062,0.050002461962676645
470,Epithelial to Mesenchymal Transition (GO:0001837),0.00028107835259264544,6/51,0.11764705882352941,13.577319587628866,154.4327783623843,SMAD4;TGFB2;SNAI1;CTNNB1;RBPJ;TGFBR2,4062,0.050002461962676645
470,Regulation of Smooth Muscle Cell Proliferation (GO:0048660),0.0003547182689429167,6/54,0.1111111111111111,12.72680412371134,140.48713948343524,IGFBP5;HDAC1;IL18;AKT1;CTNNB1;THBS1,4062,0.050002461962676645
470,Positive Regulation of Chemokine Production (GO:0032722),0.0003547182689429167,6/54,0.1111111111111111,12.72680412371134,140.48713948343524,TSLP;IL18;FFAR3;TWIST1;FFAR2;AZU1,4062,0.050002461962676645
470,Regulation of NK T Cell Proliferation (GO:0051140),0.000404882099002082,3/6,0.5,100.49238578680205,1091.0444080855816,IL18;TYK2;JAK2,4062,0.050002461962676645
470,Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154),0.0004322071364776758,4/17,0.23529411764705882,31.06279434850864,334.7923648041761,HDAC4;HDAC5;XBP1;HDAC1,4062,0.050002461962676645
470,Mesenchymal Cell Differentiation (GO:0048762),0.0004997397074846422,6/58,0.10344827586206896,11.745440126883423,124.76695832755246,SMAD4;TGFB2;SNAI1;CTNNB1;RBPJ;TGFBR2,4062,0.050002461962676645
133,Negative Regulation of Inflammatory Response (GO:0050728),4.085329837851934e-08,13/121,0.10743801652892562,12.675579322638146,279.86718007082584,LYN;IL10;GSTP1;NR1H2;STAT3;APOA1;MAPK14;IL22RA1;FGR;NLRP3;SAA2;FYN;TEK,4062,0.050002461962676645
133,Peptidyl-Tyrosine Phosphorylation (GO:0018108),4.085329837851934e-08,10/58,0.1724137931034483,21.657894736842103,476.8344315355531,PDGFRB;FGR;LYN;FLT1;FES;KDR;FYN;EPHA3;PTK2;IGF1R,4062,0.050002461962676645
133,Peptidyl-Tyrosine Modification (GO:0018212),8.591806670245922e-08,9/46,0.1956521739130435,25.16867128909014,531.7309522424523,LYN;PDGFRB;FGR;FLT1;FES;KDR;FYN;PTK2;EPHA3,4062,0.050002461962676645
133,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),1.484463858481482e-07,9/50,0.18,22.70859404929128,461.8831728517062,ANXA1;TGFB1;ANGPT1;FGF18;KDR;HSPB1;MAPK14;ETS1;HIF1A,4062,0.050002461962676645
133,Positive Regulation of Vasculature Development (GO:1904018),1.012868139650222e-06,11/109,0.10091743119266056,11.70078825180866,213.0208576016094,ITGB1;TGFB1;FLT1;ADM2;FGF18;KDR;HSPB1;BRCA1;TEK;ETS1;HIF1A,4062,0.050002461962676645
133,Growth Hormone Receptor Signaling Pathway via JAK-STAT (GO:0060397),1.745650993943465e-06,5/10,0.5,101.51282051282053,1785.329817856251,LYN;STAT3;STAT6;TYK2;JAK1,4062,0.050002461962676645
133,Intermediate Filament Organization (GO:0045109),3.021420452798737e-06,9/72,0.125,14.7621540762902,251.00893697509483,KRT19;KRT4;KRT17;KRT16;KRT24;KRT10;KRT20;KRT6C;KRT6B,4062,0.050002461962676645
133,Growth Hormone Receptor Signaling Pathway (GO:0060396),3.043270145487751e-06,6/21,0.2857142857142857,40.79381443298969,690.6248819207933,LYN;STAT3;STAT6;TYK2;PTK2;JAK1,4062,0.050002461962676645
133,Positive Regulation of Myeloid Cell Differentiation (GO:0045639),4.361741421980335e-06,7/37,0.1891891891891892,23.90155440414508,393.14107245044136,STAT1;FES;STAT3;MAPK14;ETS1;HIF1A;HSPA1B,4062,0.050002461962676645
133,Regulation of Erythrocyte Differentiation (GO:0045646),5.15436507546457e-06,7/38,0.18421052631578946,23.129366538525822,375.9263140997042,LYN;STAT1;STAT3;MAPK14;ETS1;HIF1A;HSPA1B,4062,0.050002461962676645
133,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),5.4186302078264256e-06,8/57,0.14035087719298245,16.795068027210885,271.6737617174621,TGFB1;ANGPT1;FGF18;KDR;HSPB1;MAPK14;ETS1;HIF1A,4062,0.050002461962676645
133,Regulation of Interleukin-1 Beta Production (GO:0032651),7.284420419000455e-06,9/82,0.10975609756097561,12.73348633723015,201.86705189659827,APP;CASP8;FZD5;GSTP1;STAT3;HSPB1;APOA1;NLRP3;CCL19,4062,0.050002461962676645
133,Regulation of T Cell Proliferation (GO:0042129),7.89266016957403e-06,9/83,0.10843373493975904,12.560775435120984,197.79543589447545,IL10;TNFSF18;LGALS3;ANXA1;TNFSF8;TYK2;CCL19;IL6ST;IDO1,4062,0.050002461962676645
133,Positive Regulation of Interleukin-1 Production (GO:0032732),1.0464662976859682e-05,8/63,0.12698412698412698,14.958333333333334,229.98870557377373,APP;CASP8;FZD5;STAT3;HSPB1;NLRP3;SAA2;CCL19,4062,0.050002461962676645
133,Ephrin Receptor Signaling Pathway (GO:0048013),1.0464662976859682e-05,7/43,0.16279069767441862,19.9119170984456,305.80839613375537,LYN;EPHA7;MMP2;FYN;EFNA5;PTK2;EPHA3,4062,0.050002461962676645
133,Positive Regulation of Erythrocyte Differentiation (GO:0045648),1.0642377610128124e-05,6/27,0.2222222222222222,29.12960235640648,445.190090525153,STAT1;STAT3;MAPK14;ETS1;HIF1A;HSPA1B,4062,0.050002461962676645
133,Positive Regulation of Endothelial Cell Migration (GO:0010595),1.090484320683229e-05,9/88,0.10227272727272728,11.76280734309762,179.2323929326818,TGFB1;ANGPT1;FGF18;KDR;HSPB1;TEK;MAPK14;ETS1;HIF1A,4062,0.050002461962676645
133,Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),1.1672617801779252e-05,8/65,0.12307692307692308,14.432017543859647,218.3203584146422,APP;LGALS3;GSTP1;TNFSF10;ITGAV;LTB;CFLAR;LTBR,4062,0.050002461962676645
133,Cellular Response to Virus (GO:0098586),1.1672617801779252e-05,8/65,0.12307692307692308,14.432017543859647,218.3203584146422,IFIH1;HSP90AA1;NLRP3;TYK2;CCL19;MAPK14;HIF1A;JAK1,4062,0.050002461962676645
133,Regulation of miRNA Transcription (GO:1902893),1.2906308724270237e-05,8/66,0.12121212121212122,14.182471264367816,212.8339025491534,IL10;APP;SREBF1;TGFB1;MYC;STAT3;ETS1;HIF1A,4062,0.050002461962676645
133,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1.4858275840618615e-05,6/29,0.20689655172413793,26.59390407888839,394.3015985500817,FLT1;KDR;HSPB1;FYN;MAPK14;PTK2,4062,0.050002461962676645
133,Positive Regulation of miRNA Transcription (GO:1902895),1.616926336394627e-05,7/47,0.14893617021276595,17.917098445595855,263.7963592880561,IL10;SREBF1;TGFB1;MYC;STAT3;ETS1;HIF1A,4062,0.050002461962676645
133,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),2.1312724541908077e-05,7/49,0.14285714285714285,17.06217616580311,246.1778312950879,IL10;PDGFRB;TGFB1;HDAC1;STAT1;MMP2;BMPR1A,4062,0.050002461962676645
133,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),3.327656185645076e-05,8/76,0.10526315789473684,12.090686274509803,168.10209046640423,ACVRL1;ITGB1;GDF9;TGFB1;STAT3;APOA1;PTK2;BMPR1A,4062,0.050002461962676645
133,Regulation of Focal Adhesion Assembly (GO:0051893),3.327656185645076e-05,7/53,0.1320754716981132,15.57535480964181,216.14494720002264,ACVRL1;KDR;TEK;EFNA5;EPHA3;PTK2;S100A10,4062,0.050002461962676645
133,Positive Regulation of miRNA Metabolic Process (GO:2000630),3.327656185645076e-05,7/53,0.1320754716981132,15.57535480964181,216.14494720002264,IL10;SREBF1;TGFB1;MYC;STAT3;ETS1;HIF1A,4062,0.050002461962676645
133,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),4.168520985125677e-05,7/55,0.12727272727272726,14.924870466321243,203.26608191930924,STAT1;STAT3;LIF;STAT6;TYK2;IL6ST;JAK1,4062,0.050002461962676645
133,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),4.576352843096634e-05,7/56,0.125,14.619541080680976,197.27895870167836,APP;CASP8;FZD5;STAT3;HSPB1;NLRP3;CCL19,4062,0.050002461962676645
133,Negative Regulation of Cell-Cell Adhesion (GO:0022408),7.912996550689631e-05,6/40,0.15,17.979987871437235,230.66183359791003,IL10;TGFB1;EPCAM;APOA1;BMP6;PTK2,4062,0.050002461962676645
133,Regulation of Mast Cell Degranulation (GO:0043304),8.699928102233536e-05,4/11,0.36363636363636365,57.70553935860058,733.2413213987782,FGR;LYN;CD300A;FES,4062,0.050002461962676645
133,Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.00010210723445554584,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,HDAC4;IFITM3;IFI27;STAT1;TYK2;JAK1,4062,0.050002461962676645
133,Cellular Response to Type I Interferon (GO:0071357),0.0001146265884303244,6/43,0.13953488372093023,16.5196433546949,204.6962509645269,HDAC4;IFITM3;IFI27;STAT1;TYK2;JAK1,4062,0.050002461962676645
133,Detection of Calcium Ion (GO:0005513),0.00012128345520512962,4/12,0.3333333333333333,50.48979591836735,621.4783262572987,CASR;CALM3;CALM1;CALM2,4062,0.050002461962676645
133,Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575),0.0001674581951265296,5/27,0.18518518518518517,23.05128205128205,275.60325810758144,TGFB1;STAT3;BRCA1;IL6ST;HIF1A,4062,0.050002461962676645
133,Response to UV-A (GO:0070141),0.0001674581951265296,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,CCND1;MMP1;MMP2;TIMP1,4062,0.050002461962676645
133,Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),0.00019602558843395543,5/28,0.17857142857142858,22.0479375696767,259.44921421372527,HSP90AA1;HSP90AB1;CTNNB1;HIF1A;HSPA1B,4062,0.050002461962676645
133,Regulation of Vascular Endothelial Growth Factor Production (GO:0010574),0.0002291265804703249,5/29,0.1724137931034483,21.128205128205128,244.79950290336265,TGFB1;STAT3;BRCA1;IL6ST;HIF1A,4062,0.050002461962676645
133,Positive Regulation of Response to Wounding (GO:1903036),0.00026394694891091456,5/30,0.16666666666666666,20.28205128205128,231.46246946256952,ITGB1;VTN;CLDN4;ANXA1;PTK2,4062,0.050002461962676645
133,Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),0.00030391293513169315,6/52,0.11538461538461539,13.281488121918422,149.54976885226935,PDGFRB;APP;TGFB1;GSTP1;MAPK14;SOD1,4062,0.050002461962676645
133,Regulation of Smooth Muscle Cell Proliferation (GO:0048660),0.0003556244598585403,6/54,0.1111111111111111,12.72680412371134,140.48713948343524,PDGFRB;TGFB1;HDAC1;STAT1;IGFBP3;CTNNB1,4062,0.050002461962676645
133,Regulation of Superoxide Anion Generation (GO:0032928),0.0003556244598585403,4/16,0.25,33.6530612244898,371.4740483715657,APP;TGFB1;GSTP1;SOD1,4062,0.050002461962676645
133,Positive Regulation of Superoxide Anion Generation (GO:0032930),0.0003556244598585403,4/16,0.25,33.6530612244898,371.4740483715657,APP;TGFB1;GSTP1;SOD1,4062,0.050002461962676645
133,Interferon-Mediated Signaling Pathway (GO:0140888),0.0003876628222768457,6/55,0.10909090909090909,12.466442247001892,136.27645857990532,IFITM3;HDAC4;IFI27;STAT1;TYK2;JAK1,4062,0.050002461962676645
133,Detection of Muscle Stretch (GO:0035995),0.0004092846699822252,3/6,0.5,100.49238578680205,1091.0444080855816,TTR;CTNNB1;PTK2,4062,0.050002461962676645
133,Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862),0.00043427259763905145,4/17,0.23529411764705882,31.06279434850864,334.7923648041761,LYN;FGR;FYN;MAPK14,4062,0.050002461962676645
133,Sprouting Angiogenesis (GO:0002040),0.0004974968125356997,6/58,0.10344827586206896,11.745440126883423,124.76695832755246,FLT1;TGFB1;ANGPT1;KDR;RSPO3;TEK,4062,0.050002461962676645
437,Regulation of miRNA Transcription (GO:1902893),1.5742958041294077e-12,14/66,0.21212121212121213,28.58478081058726,954.946428021264,SREBF1;JUN;SMAD3;STAT3;PDGFB;FOS;NR3C1;AREG;ETS1;VEGFA;IL6;MYC;SOX9;PPARA,4062,0.050002461962676645
437,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),1.0800866412938408e-10,17/162,0.10493827160493827,12.59223666855097,354.1916662154982,DDR1;P2RY12;BECN1;FLT1;SRC;PDGFB;PTK2;INS;VEGFA;ERBB3;GPER1;LEP;KDR;PECAM1;CCL3;IAPP;HCST,4062,0.050002461962676645
437,Positive Regulation of miRNA Transcription (GO:1902895),1.580548943896235e-10,11/47,0.23404255319148937,31.952380952380956,884.0267350671195,SREBF1;JUN;IL6;SMAD3;MYC;STAT3;PDGFB;FOS;NR3C1;AREG;ETS1,4062,0.050002461962676645
437,Positive Regulation of miRNA Metabolic Process (GO:2000630),5.690109945650924e-10,11/53,0.20754716981132076,27.379440665154952,718.5172490614301,SREBF1;JUN;IL6;SMAD3;MYC;STAT3;PDGFB;FOS;NR3C1;AREG;ETS1,4062,0.050002461962676645
437,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),1.84418677864301e-08,10/56,0.17857142857142858,22.60183066361556,505.8623563053081,IL6;CASP8;FZD5;STAT3;CCL3;HSPB1;CD36;NLRC4;NLRP1;AZU1,4062,0.050002461962676645
437,Regulation of Interleukin-1 Beta Production (GO:0032651),4.8742565471450874e-08,11/82,0.13414634146341464,16.172516580967287,344.17888204774107,IL6;CASP8;FZD5;GSTP1;STAT3;CCL3;HSPB1;CD36;NLRC4;NLRP1;AZU1,4062,0.050002461962676645
437,Positive Regulation of Interleukin-1 Production (GO:0032732),5.157695145677624e-08,10/63,0.15873015873015872,19.609731876861968,415.0232274625276,IL6;CASP8;FZD5;STAT3;CCL3;HSPB1;CD36;NLRC4;NLRP1;AZU1,4062,0.050002461962676645
437,Regulation of T Cell Proliferation (GO:0042129),5.157695145677624e-08,11/83,0.13253012048192772,15.947089947089948,337.25274730743286,TNFSF18;LGALS3;IL6;ANXA1;CD40LG;LEP;CD28;TNFSF9;TYK2;TNFRSF21;IDO1,4062,0.050002461962676645
437,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),2.4513657500810685e-07,9/55,0.16363636363636364,20.235146824493512,393.6007286626139,IL6;TSLP;LEP;STAT3;LIF;STAT6;TYK2;JAK1;TNFRSF1A,4062,0.050002461962676645
437,Peptidyl-Tyrosine Phosphorylation (GO:0018108),3.8757133660864203e-07,9/58,0.15517241379310345,18.99337536061545,360.14302491616854,DDR1;LYN;FLT1;SYK;SRC;KDR;PDGFB;ABL1;PTK2,4062,0.050002461962676645
437,Ephrin Receptor Signaling Pathway (GO:0048013),5.681861190997971e-07,8/43,0.18604651162790697,23.529761904761905,435.0499090286752,LYN;EFNA1;SRC;MMP2;EFNA4;EPHB4;PTK2;EPHB3,4062,0.050002461962676645
437,Peptidyl-Tyrosine Modification (GO:0018212),9.473510647463356e-07,8/46,0.17391304347826086,21.66885964912281,388.4690218387859,LYN;FLT1;SYK;SRC;PDGFB;ABL1;KDR;PTK2,4062,0.050002461962676645
437,Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),9.473510647463356e-07,9/65,0.13846153846153847,16.613313388182497,297.7530303415938,ACVR1;LGALS3;CD40LG;SRC;GPER1;GSTP1;CFLAR;LTBR;AREG,4062,0.050002461962676645
437,Growth Hormone Receptor Signaling Pathway via JAK-STAT (GO:0060397),1.289902682114038e-06,5/10,0.5,101.51282051282053,1785.329817856251,LYN;STAT3;STAT6;TYK2;JAK1,4062,0.050002461962676645
437,Extrinsic Apoptotic Signaling Pathway (GO:0097191),1.3502109697007668e-06,9/68,0.1323529411764706,15.76617268613009,276.15342747426,CASP8;SMAD3;IFI27;ERBB3;BAG3;TNFRSF10B;TNFRSF10A;CFLAR;TNFRSF1A,4062,0.050002461962676645
437,Growth Hormone Receptor Signaling Pathway (GO:0060396),2.2525684659061543e-06,6/21,0.2857142857142857,40.79381443298969,690.6248819207933,LYN;STAT3;STAT6;TYK2;PTK2;JAK1,4062,0.050002461962676645
437,Aortic Valve Development (GO:0003176),7.181930196790229e-06,7/41,0.17073170731707318,21.085339835416036,331.06423432395894,EFNA1;NOTCH1;JAG1;TIE1;SNAI1;SOX9;TNFRSF1A,4062,0.050002461962676645
437,Regulation of Microglial Cell Activation (GO:1903978),1.1683546310418068e-05,5/15,0.3333333333333333,50.74358974358975,768.7656511195227,IL6;CCL3;CST7;MMP8;LDLR,4062,0.050002461962676645
437,Regulation of Interleukin-10 Production (GO:0032653),1.4752057785846472e-05,7/46,0.15217391304347827,18.377441211638104,273.3824888472053,IL6;CD40LG;SYK;TSLP;STAT3;CD28;TNFRSF21,4062,0.050002461962676645
437,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1.519241010401128e-05,6/29,0.20689655172413793,26.59390407888839,394.3015985500817,FLT1;SRC;KDR;HSPB1;PTK2;VEGFA,4062,0.050002461962676645
437,Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259),1.5914662596393023e-05,7/47,0.14893617021276595,17.917098445595855,263.7963592880561,IL6;TSLP;STAT3;STAT6;TYK2;JAK1;TNFRSF1A,4062,0.050002461962676645
437,Positive Regulation of Interleukin-10 Production (GO:0032733),1.746343579326592e-05,6/30,0.2,25.484536082474225,372.378647731317,IL6;CD40LG;SYK;TSLP;STAT3;CD28,4062,0.050002461962676645
437,Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),2.9617477006795297e-05,6/33,0.18181818181818182,22.649484536082475,317.3982287063927,LYN;P2RY12;EFNA1;SYK;LIF;PTK2,4062,0.050002461962676645
